"SurveyResponseID","AnswerNumber","HobbitExpType"
3495886,160,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3495886,161,"Wanted to see where the film was made"
3495886,162,"I wanted to visit Hobbiton"
3495887,106,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3495942,89,"Wanted to see if the scenery was like it was in the film"
3495951,124,"The scenery"
3495951,125,"Wanted to see if the scenery was like it was in the film"
3495952,103,"The scenery"
3495952,104,"Wanted to see if the scenery was like it was in the film"
3495952,105,"Wanted to see where the film was made"
3495959,138,"Wanted to see where the film was made"
3495960,105,"The scenery"
3495984,102,"The scenery"
3495984,103,"Wanted to see if the scenery was like it was in the film"
3495984,104,"I wanted to visit Hobbiton"
3495984,105,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496019,104,"The scenery"
3496019,105,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496019,106,"Wanted to see where the film was made"
3496019,107,"I wanted to visit Hobbiton"
3496019,108,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496022,129,"The scenery"
3496022,130,"Wanted to see if the scenery was like it was in the film"
3496022,131,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496022,132,"Wanted to see where the film was made"
3496022,133,"I wanted to visit Hobbiton"
3496022,134,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496035,171,"The scenery"
3496035,172,"Wanted to see if the scenery was like it was in the film"
3496035,173,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496035,174,"I wanted to visit Hobbiton"
3496044,141,"The scenery"
3496044,142,"Wanted to see if the scenery was like it was in the film"
3496044,143,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496044,144,"Wanted to see where the film was made"
3496044,145,"I wanted to visit Hobbiton"
3496060,106,"I wanted to visit Hobbiton"
3496116,121,"The scenery"
3496116,122,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496116,123,"Wanted to see where the film was made"
3496116,124,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496124,121,"The scenery"
3496124,122,"Wanted to see if the scenery was like it was in the film"
3496124,123,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496124,124,"Wanted to see where the film was made"
3496124,125,"I wanted to visit Hobbiton"
3496136,114,"The scenery"
3496136,115,"Wanted to see if the scenery was like it was in the film"
3496136,116,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496142,104,"Wanted to see where the film was made"
3496144,109,"The scenery"
3496144,110,"Wanted to see if the scenery was like it was in the film"
3496144,111,"I wanted to visit Hobbiton"
3496173,110,"The scenery"
3496184,144,"The scenery"
3496184,145,"Wanted to see if the scenery was like it was in the film"
3496184,146,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496184,147,"Wanted to see where the film was made"
3496184,148,"I wanted to visit Hobbiton"
3496184,149,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496199,117,"The scenery"
3496199,118,"I wanted to visit Hobbiton"
3496199,119,"Something else"
3496209,122,"Something else"
3496224,142,"Wanted to see if the scenery was like it was in the film"
3496243,176,"The scenery"
3496243,177,"Wanted to see where the film was made"
3496243,178,"I wanted to visit Hobbiton"
3496267,122,"Wanted to see if the scenery was like it was in the film"
3496267,123,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496267,124,"Wanted to see where the film was made"
3496267,125,"I wanted to visit Hobbiton"
3496275,138,"Wanted to see if the scenery was like it was in the film"
3496275,139,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496288,102,"Wanted to see where the film was made"
3496288,103,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496303,116,"Wanted to see if the scenery was like it was in the film"
3496303,117,"Wanted to see where the film was made"
3496303,118,"I wanted to visit Hobbiton"
3496350,128,"Wanted to see if the scenery was like it was in the film"
3496350,129,"Wanted to see where the film was made"
3496350,130,"I wanted to visit Hobbiton"
3496358,102,"The scenery"
3496358,103,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496358,104,"I wanted to visit Hobbiton"
3496380,100,"The scenery"
3496380,101,"I wanted to visit Hobbiton"
3496384,144,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496384,145,"I wanted to visit Hobbiton"
3496399,109,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496413,101,"The scenery"
3496426,121,"The scenery"
3496481,156,"Wanted to see if the scenery was like it was in the film"
3496481,157,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496481,158,"I wanted to visit Hobbiton"
3496487,133,"The scenery"
3496487,134,"Wanted to see if the scenery was like it was in the film"
3496487,135,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496491,109,"The scenery"
3496491,110,"Wanted to see if the scenery was like it was in the film"
3496491,111,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496491,112,"Wanted to see where the film was made"
3496491,113,"I wanted to visit Hobbiton"
3496500,96,"Not sure"
3496505,108,"The scenery"
3496505,109,"Wanted to see where the film was made"
3496505,110,"I wanted to visit Hobbiton"
3496515,119,"The scenery"
3496515,120,"Wanted to see if the scenery was like it was in the film"
3496515,121,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496515,122,"Wanted to see where the film was made"
3496515,123,"I wanted to visit Hobbiton"
3496540,137,"The scenery"
3496540,138,"Wanted to see if the scenery was like it was in the film"
3496540,139,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496547,170,"The scenery"
3496547,171,"Wanted to see if the scenery was like it was in the film"
3496547,172,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496547,173,"Wanted to see where the film was made"
3496547,174,"I wanted to visit Hobbiton"
3496547,175,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496553,110,"The scenery"
3496553,111,"Wanted to see if the scenery was like it was in the film"
3496553,112,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496553,113,"Wanted to see where the film was made"
3496553,114,"I wanted to visit Hobbiton"
3496553,115,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496575,88,"The scenery"
3496575,89,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496575,90,"Wanted to see where the film was made"
3496575,91,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496597,116,"The scenery"
3496597,117,"Wanted to see if the scenery was like it was in the film"
3496597,118,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496604,197,"The scenery"
3496604,198,"Wanted to see if the scenery was like it was in the film"
3496604,199,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496633,102,"The scenery"
3496635,123,"Wanted to see if the scenery was like it was in the film"
3496635,124,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496635,125,"Wanted to see where the film was made"
3496635,126,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496651,143,"The scenery"
3496651,144,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496651,145,"I wanted to visit Hobbiton"
3496656,104,"The scenery"
3496656,105,"Wanted to see if the scenery was like it was in the film"
3496656,106,"I wanted to visit Hobbiton"
3496685,120,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496706,109,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496735,122,"The scenery"
3496735,123,"Wanted to see if the scenery was like it was in the film"
3496735,124,"Wanted to see where the film was made"
3496742,92,"Wanted to see if the scenery was like it was in the film"
3496742,93,"Wanted to see where the film was made"
3496745,93,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496751,108,"The scenery"
3496751,109,"Wanted to see if the scenery was like it was in the film"
3496751,110,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496751,111,"Wanted to see where the film was made"
3496751,112,"I wanted to visit Hobbiton"
3496763,112,"The scenery"
3496763,113,"Wanted to see if the scenery was like it was in the film"
3496763,114,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496781,115,"The scenery"
3496781,116,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496781,117,"Wanted to see where the film was made"
3496809,116,"The scenery"
3496809,117,"Wanted to see if the scenery was like it was in the film"
3496823,109,"Wanted to see if the scenery was like it was in the film"
3496823,110,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496842,142,"Wanted to see if the scenery was like it was in the film"
3496842,143,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496851,138,"Wanted to see if the scenery was like it was in the film"
3496851,139,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496858,99,"The scenery"
3496858,100,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496858,101,"Wanted to see where the film was made"
3496858,102,"I wanted to visit Hobbiton"
3496886,115,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496886,116,"I wanted to visit Hobbiton"
3496889,105,"The scenery"
3496889,106,"Wanted to see if the scenery was like it was in the film"
3496889,107,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496889,108,"Wanted to see where the film was made"
3496889,109,"I wanted to visit Hobbiton"
3496889,110,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496893,109,"Wanted to see where the film was made"
3496893,110,"I wanted to visit Hobbiton"
3496907,143,"The scenery"
3496907,144,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3496907,145,"I wanted to visit Hobbiton"
3496926,97,"The scenery"
3496939,132,"The scenery"
3496939,133,"Wanted to see if the scenery was like it was in the film"
3496939,134,"Wanted to see where the film was made"
3496939,135,"I wanted to visit Hobbiton"
3496939,136,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3496993,90,"The scenery"
3497000,97,"The scenery"
3497000,98,"Wanted to see if the scenery was like it was in the film"
3497000,99,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3497003,128,"The scenery"
3497003,129,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3497003,130,"Wanted to see where the film was made"
3497003,131,"I wanted to visit Hobbiton"
3497009,111,"The scenery"
3497009,112,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3497025,142,"The scenery"
3497061,115,"The scenery"
3497061,116,"Wanted to see if the scenery was like it was in the film"
3497061,117,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3497061,118,"Wanted to see where the film was made"
3497061,119,"I wanted to visit Hobbiton"
3497061,120,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3497070,109,"The scenery"
3497070,110,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3497086,113,"The scenery"
3497086,114,"Wanted to see if the scenery was like it was in the film"
3497086,115,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3497112,136,"The scenery"
3497112,137,"Wanted to see if the scenery was like it was in the film"
