"SurveyResponseID","AnswerNumber","AirlineUsed","AirlineRating"
3503446,122,"Singapore Airlines","9"
3503529,107,"Another airline",NA
3503664,104,"Virgin/Virgin Blue/Pacific Blue","8"
3502165,134,"Emirates","Excellent  10"
3503655,156,"Emirates","7"
3522835,166,"Air New Zealand","8"
3503414,181,"Emirates","9"
3503388,163,"Emirates","9"
3522852,165,"Emirates","9"
3503392,162,"Emirates","Poor  1"
3503688,130,"Emirates","8"
3503396,176,"Air New Zealand","Excellent  10"
3522813,173,"Another airline",NA
3503645,166,"Singapore Airlines","8"
3503700,115,"Emirates","Excellent  10"
3503418,139,"Singapore Airlines","9"
3503601,159,"Air New Zealand","Excellent  10"
3503478,125,"Singapore Airlines","5"
3502322,189,"Singapore Airlines","Excellent  10"
3503696,186,"Singapore Airlines","9"
3502149,107,"Korean Air","Excellent  10"
3522900,147,"Korean Air","9"
3522860,157,"Cathay Pacific","Excellent  10"
3503486,129,"Emirates","Excellent  10"
3502362,142,"Emirates","8"
3522876,160,"Singapore Airlines","Excellent  10"
3502251,107,"Emirates","9"
3503728,156,"British Airways","7"
3503581,174,"Emirates","Excellent  10"
3502370,134,"Qantas","9"
3503740,158,"Emirates","8"
3522815,126,"Emirates","8"
3503573,143,"Air New Zealand","3"
3522817,132,"Another airline",NA
3503720,132,"Singapore Airlines","9"
3503398,151,"Air New Zealand","8"
3502279,116,"Air New Zealand","6"
3502310,148,"Another airline",NA
3503442,133,"Another airline",NA
3502314,141,"Another airline",NA
3503680,105,"JetStar","6"
3502342,115,"Air New Zealand","8"
3503668,138,"JetStar","7"
3522896,117,"Air New Zealand","9"
3522908,153,"Air New Zealand","Excellent  10"
3502418,144,"Cathay Pacific","8"
3502326,104,"Air New Zealand","9"
3502378,133,"China Southern","9"
3503776,198,"Air New Zealand","8"
3502410,111,"Air New Zealand","Excellent  10"
3503522,151,"Malaysian Airlines","6"
3503764,155,"Air New Zealand","8"
3522847,121,"JetStar","5"
3503470,162,"Air New Zealand","8"
3522968,113,"JetStar","8"
3502354,107,"Another airline",NA
3503804,202,"Air New Zealand","Excellent  10"
3502358,110,"Emirates","7"
3503514,144,"Air New Zealand","8"
3502386,156,"Emirates","9"
3503518,150,"Air New Zealand","8"
3503530,151,"Air New Zealand","9"
3503534,147,"Emirates","7"
3522864,133,"Qantas","Excellent  10"
3503578,151,"Emirates","9"
3502406,183,"Air New Zealand","9"
3522956,110,"Another airline",NA
3503828,135,"Singapore Airlines","Not Sure"
3522545,148,"Cathay Pacific","Excellent  10"
3502426,198,"Air New Zealand","Excellent  10"
3522920,162,"Emirates","Excellent  10"
3522944,116,"Emirates","9"
3502414,191,"Singapore Airlines","8"
3503796,120,"Virgin/Virgin Blue/Pacific Blue","8"
3503566,156,"Qantas","6"
3503614,172,"Virgin/Virgin Blue/Pacific Blue","7"
3503808,137,"Qantas","3"
3503586,157,"Singapore Airlines","Excellent  10"
3503812,121,"Air New Zealand","8"
3502430,172,"Air New Zealand","8"
3502454,174,"Air New Zealand","9"
3502482,162,"Another airline",NA
3503630,129,"Air New Zealand","5"
3503661,120,"Air New Zealand","Excellent  10"
3503836,137,"China Southern","8"
3502470,126,"Air New Zealand","Excellent  10"
3503673,182,"Another airline",NA
3502498,192,"Air New Zealand","7"
3503713,159,"Emirates","9"
3503681,150,"Virgin/Virgin Blue/Pacific Blue","9"
3522549,172,"Air New Zealand","9"
3502538,126,"Malaysian Airlines","8"
3522581,120,"Qantas","9"
3503590,183,"Emirates","8"
3503606,122,"Air New Zealand","9"
3503705,171,"Emirates","9"
3503745,142,"Singapore Airlines","9"
3502438,112,"Air New Zealand","8"
3522980,144,"JetStar","8"
3503685,143,"Air New Zealand","Excellent  10"
3522562,160,"Air New Zealand","9"
3523032,109,"Cathay Pacific","Not Sure"
3503753,115,"Cathay Pacific","Excellent  10"
3503789,138,"Singapore Airlines","8"
3502422,159,"Emirates","9"
3503801,152,"Virgin/Virgin Blue/Pacific Blue","9"
3503737,160,"Emirates","Excellent  10"
3503777,108,"Emirates","Excellent  10"
3523044,187,"Emirates","Excellent  10"
3503638,151,"Air New Zealand","Excellent  10"
3522992,145,"Korean Air","9"
3522976,186,"Air New Zealand","7"
3522556,132,"Virgin/Virgin Blue/Pacific Blue","6"
3523036,178,"Cathay Pacific","Excellent  10"
3502506,169,"Qantas","8"
3523008,106,"Qantas","Excellent  10"
3503709,174,"Singapore Airlines","Excellent  10"
3503526,185,"Emirates","8"
3503689,162,"Emirates","9"
3502514,235,"Emirates","9"
3503769,118,"Emirates","Excellent  10"
3522984,197,"JetStar","9"
3502502,154,"Air New Zealand","7"
3522560,118,"Air New Zealand","Excellent  10"
3523020,158,"Air New Zealand","Excellent  10"
3503781,147,"Air New Zealand","9"
3502555,125,"Air New Zealand","Excellent  10"
3522585,143,"Air New Zealand","7"
3503809,183,"Air New Zealand","7"
3522569,133,"Qantas","6"
3522601,135,"Air New Zealand","Excellent  10"
3502593,208,"Qantas","8"
3503825,141,"Malaysian Airlines","9"
3503805,144,"Air New Zealand","Excellent  10"
3522629,128,"Emirates","8"
3502621,106,"Emirates","4"
3503821,173,"Air New Zealand","7"
3502522,129,"Air New Zealand","Excellent  10"
3503833,119,"JetStar","3"
3523117,155,"Air New Zealand","8"
3523028,129,"Air New Zealand","7"
3523119,135,"Air New Zealand","6"
3502547,135,"Qantas","9"
3502581,174,"Air New Zealand","9"
3522606,137,"Qantas","Poor  1"
3502601,167,"Air New Zealand","Excellent  10"
3502641,117,"Virgin/Virgin Blue/Pacific Blue","9"
3503721,162,"Air New Zealand","Excellent  10"
3522598,132,"Air New Zealand","Excellent  10"
3522633,159,"China Southern","8"
3522573,127,"Air New Zealand","8"
3523052,142,"Air New Zealand","9"
3522609,152,"Air New Zealand","Excellent  10"
3523069,160,"Another airline",NA
3502609,116,"Air New Zealand","9"
3522625,165,"Air New Zealand","Excellent  10"
3522574,154,"Air New Zealand","Excellent  10"
3522594,131,"Air New Zealand","9"
3502625,222,"Air New Zealand","7"
3522634,126,"Qantas","Excellent  10"
3502661,144,"Singapore Airlines","9"
3523121,117,"Not sure",NA
3523129,174,"Another airline",NA
3522641,175,"Air New Zealand","8"
3522661,109,"Singapore Airlines","8"
3522645,158,"Air New Zealand","Excellent  10"
3522614,149,"JetStar","6"
3522618,143,"JetStar","6"
3502669,123,"Air New Zealand","5"
3502633,154,"Air New Zealand","9"
3522646,154,"Emirates","9"
3523139,132,"Air New Zealand","9"
3522622,148,"Another airline",NA
3523159,132,"Emirates","9"
3522638,160,"Another airline",NA
3522665,182,"JetStar","8"
3523167,121,"Air New Zealand","7"
3502705,140,"Emirates","9"
3522686,181,"Another airline",NA
3522674,147,"Emirates","9"
3523207,120,"Korean Air","7"
3523231,141,"Korean Air","Excellent  10"
3522654,147,"JetStar","4"
3522709,143,"Air New Zealand","Excellent  10"
3522706,120,"Qantas","Excellent  10"
3522725,103,"Not sure",NA
3522710,127,"Another airline",NA
3522718,127,"Virgin/Virgin Blue/Pacific Blue","9"
3523191,173,"Singapore Airlines","9"
3523256,152,"Korean Air","Excellent  10"
3523248,207,"Qantas","8"
3502797,133,"Cathay Pacific","7"
3502833,115,"Qantas","8"
3502559,139,"Lufthansa","9"
3502847,146,"Cathay Pacific","8"
3502849,122,"Cathay Pacific","6"
3522666,128,"Emirates","6"
3522682,151,"Emirates","Excellent  10"
3502701,183,"China Southern","Excellent  10"
3523135,189,"Air New Zealand","Excellent  10"
3522649,125,"Air New Zealand","9"
3522658,128,"Emirates","8"
3502733,209,"Air New Zealand","9"
3522670,103,"Emirates","9"
3522673,149,"JetStar","4"
3502717,156,"Air New Zealand","9"
3522685,157,"Another airline",NA
3523187,105,"Air New Zealand","5"
3523175,188,"Virgin/Virgin Blue/Pacific Blue","8"
3522705,128,"Emirates","Excellent  10"
3522729,135,"Cathay Pacific","Excellent  10"
3523252,145,"Emirates","9"
3502761,122,"JetStar","8"
3523264,108,"Air New Zealand","Excellent  10"
3502831,167,"Air New Zealand","Excellent  10"
3502839,108,"Air New Zealand","Excellent  10"
3502809,119,"Air New Zealand","8"
3523227,154,"Air New Zealand","9"
3522690,191,"Air New Zealand","Excellent  10"
3502816,116,"Air New Zealand","9"
3502645,168,"Qantas","9"
3522714,144,"Malaysian Airlines","8"
3502709,101,"Qantas","9"
3502825,164,"Air New Zealand","Excellent  10"
3523260,152,"Air New Zealand","Excellent  10"
3522698,146,"Emirates","8"
3523284,140,"Air New Zealand","Excellent  10"
3502841,150,"Singapore Airlines","Excellent  10"
3502773,132,"Emirates","Excellent  10"
3523268,175,"Air New Zealand","Excellent  10"
3502781,161,"Air New Zealand","9"
3502851,117,"Air New Zealand","8"
3502891,109,"Qantas","9"
3522737,155,"Air New Zealand","9"
3502895,173,"Air New Zealand","9"
3502845,100,"Qantas","8"
3523328,154,"Singapore Airlines","8"
3522726,148,"Emirates","Excellent  10"
3522765,123,"Qantas","9"
3522753,127,"Emirates","Excellent  10"
3502919,126,"Cathay Pacific","8"
3522769,148,"Air New Zealand","Excellent  10"
3522790,120,"Korean Air","Excellent  10"
3523407,126,"Korean Air","9"
3522773,195,"Air New Zealand","Excellent  10"
3523215,159,"Emirates","9"
3522805,149,"Another airline",NA
3522713,130,"Emirates","9"
3522730,188,"Another airline",NA
3523320,130,"Emirates","Excellent  10"
3502899,134,"Air New Zealand","Excellent  10"
3522738,125,"Another airline",NA
3523451,163,"Emirates","7"
3502861,111,"Air New Zealand","7"
3523280,140,"Qantas","7"
3522770,119,"Air New Zealand","7"
3523411,146,"Singapore Airlines","9"
3522812,213,"Qantas","Excellent  10"
3522789,185,"Korean Air","7"
3502939,162,"Virgin/Virgin Blue/Pacific Blue","Excellent  10"
3502971,150,"Qantas","6"
3522853,159,"JetStar","9"
3502789,134,"Emirates","9"
3502995,116,"Qantas","9"
3522801,173,"Cathay Pacific","8"
3523348,140,"Emirates","Excellent  10"
3522877,155,"Malaysian Airlines","7"
3523356,126,"Air New Zealand","Excellent  10"
3502991,123,"Air New Zealand","8"
3522745,118,"Emirates","Excellent  10"
3522749,120,"Emirates","Excellent  10"
3502887,154,"Emirates","9"
3522793,176,"Qantas","8"
3522893,141,"Qantas","9"
3522678,126,"Korean Air","9"
3502911,156,"Korean Air","8"
3502907,150,"Air New Zealand","Excellent  10"
3522774,204,"Emirates","8"
3522897,108,"Emirates","Excellent  10"
3523340,111,"Air New Zealand","9"
3523435,149,"Another airline",NA
3502999,116,"Air New Zealand","7"
3503003,148,"Air New Zealand","Excellent  10"
3522965,217,"Air New Zealand","Excellent  10"
3503035,109,"Air New Zealand","4"
3522945,184,"Air New Zealand","8"
3522832,111,"Air New Zealand","Excellent  10"
3523487,150,"Air New Zealand","8"
3522941,106,"Qantas","5"
3522836,121,"Singapore Airlines","Excellent  10"
3503116,113,"Virgin/Virgin Blue/Pacific Blue","8"
3522973,164,"Air New Zealand","9"
3522838,179,"Another airline",NA
3503047,104,"Qantas","6"
3522850,131,"Qantas","Excellent  10"
3503063,146,"JetStar","7"
3503087,151,"Air New Zealand","9"
3523419,147,"Emirates","9"
3523017,109,"Emirates","Excellent  10"
3503168,119,"Virgin/Virgin Blue/Pacific Blue","Poor  1"
3523515,103,"JetStar","7"
3523021,156,"Another airline",NA
3522874,136,"Air New Zealand","9"
3522733,103,"Emirates","Excellent  10"
3522889,162,"Air New Zealand","Excellent  10"
3522881,158,"Emirates","7"
3523403,191,"Air New Zealand","Excellent  10"
3502947,145,"Air New Zealand","8"
3523471,170,"Air New Zealand","Excellent  10"
3522818,111,"Another airline",NA
3522989,154,"Singapore Airlines","8"
3503007,164,"Another airline",NA
3503059,104,"Air New Zealand","Excellent  10"
3523009,126,"Air New Zealand","Excellent  10"
3523495,172,"Air New Zealand","Excellent  10"
3522844,124,"JetStar","7"
3522862,197,"JetStar","5"
3503124,128,"JetStar","6"
3522854,170,"Emirates","8"
3523519,113,"Emirates","4"
3503126,147,"Air New Zealand","8"
3522894,143,"Air New Zealand","8"
3503188,171,"Emirates","9"
3523503,135,"Cathay Pacific","Excellent  10"
3522930,154,"Emirates","Excellent  10"
3523082,133,"Air New Zealand","8"
3522937,161,"Korean Air","9"
3523041,132,"China Southern","7"
3523535,170,"Another airline",NA
3522906,152,"Air New Zealand","Excellent  10"
3522890,179,"Cathay Pacific","9"
3522918,125,"Cathay Pacific","Excellent  10"
3503180,114,"Air New Zealand","8"
3523531,188,"Air New Zealand","Excellent  10"
3522986,146,"Cathay Pacific","9"
3523010,180,"Cathay Pacific","7"
3523058,106,"Korean Air","6"
3503136,99,"Air New Zealand","9"
3523547,138,"Singapore Airlines","Not Sure"
3523014,130,"Korean Air","Excellent  10"
3523006,126,"Air New Zealand","Excellent  10"
3503228,114,"JetStar","8"
3523018,223,"Air New Zealand","Excellent  10"
3523026,135,"Air New Zealand","3"
3522938,147,"Air New Zealand","Excellent  10"
3503200,125,"Air New Zealand","9"
3503208,127,"Air New Zealand","Excellent  10"
3523074,131,"Korean Air","9"
3522982,113,"Korean Air","Excellent  10"
3503128,129,"Qantas","9"
3503232,183,"Singapore Airlines","Excellent  10"
3523099,181,"Air New Zealand","8"
3523105,125,"Korean Air","Excellent  10"
3523038,144,"Cathay Pacific","8"
3503268,173,"Air New Zealand","Excellent  10"
3523140,105,"Air New Zealand","Excellent  10"
3503276,144,"Air New Zealand","7"
3522910,117,"Air New Zealand","Excellent  10"
3523091,122,"Air New Zealand","Excellent  10"
3503204,165,"Air New Zealand","7"
3523093,147,"Air New Zealand","9"
3523095,150,"China Southern","8"
3523002,105,"Korean Air","9"
3523059,122,"Korean Air","8"
3523113,127,"Air New Zealand","9"
3503288,128,"Air New Zealand","8"
3523559,141,"Air New Zealand","9"
3523616,149,"Virgin/Virgin Blue/Pacific Blue","9"
3523608,128,"Japan Airlines","7"
3522962,208,"Malaysian Airlines","8"
3523029,130,"Emirates","8"
3503252,150,"Emirates","Excellent  10"
3523148,193,"Another airline",NA
3523499,233,"Emirates","9"
3523580,129,"Emirates","Excellent  10"
3523596,136,"Air New Zealand","4"
3523156,137,"China Southern","6"
3503292,156,"Air New Zealand","9"
3523110,202,"Air New Zealand","9"
3503304,141,"Air New Zealand","Excellent  10"
3523116,165,"Air New Zealand","7"
3503172,118,"Qantas","8"
3523180,111,"Not sure",NA
3503431,163,"Singapore Airlines","8"
3523584,140,"Emirates","Excellent  10"
3523124,164,"Emirates","8"
3503455,149,"Singapore Airlines","6"
3503320,175,"Qantas","7"
3523184,122,"Qantas","8"
3523114,126,"Air New Zealand","Excellent  10"
3523079,171,"Korean Air","6"
3523628,141,"Korean Air","9"
3523120,122,"Air New Zealand","8"
3523624,115,"Air New Zealand","8"
3523172,141,"Another airline",NA
3523192,134,"Cathay Pacific","8"
3503364,126,"Air New Zealand","9"
3523645,120,"Air New Zealand","4"
3503467,212,"Emirates","8"
3522950,134,"Emirates","7"
3522954,114,"Emirates","Excellent  10"
3523118,137,"Korean Air","7"
3523208,169,"Emirates","Excellent  10"
3523168,134,"Cathay Pacific","8"
3523567,160,"Air New Zealand","Excellent  10"
3503340,135,"Air New Zealand","Excellent  10"
3503401,123,"Singapore Airlines","6"
3503523,153,"Malaysian Airlines","8"
3523177,156,"Air New Zealand","Excellent  10"
3503519,128,"Air New Zealand","Excellent  10"
3523185,142,"Air New Zealand","Excellent  10"
3523153,182,"Another airline",NA
3503535,170,"Emirates","9"
3523661,149,"Another airline",NA
3503539,124,"Emirates","8"
3523657,115,"Qantas","7"
3523161,148,"Qantas","7"
3503479,189,"Singapore Airlines","9"
3503543,159,"Singapore Airlines","9"
3523128,138,"Air New Zealand","Excellent  10"
3523130,125,"Air New Zealand","9"
3523705,119,"Korean Air","Excellent  10"
3503515,102,"Air New Zealand","8"
3523273,109,"Cathay Pacific","Excellent  10"
3503411,160,"Emirates","5"
3523665,141,"Emirates","7"
3503403,168,"Air New Zealand","9"
3523149,121,"Air New Zealand","9"
3503423,129,"Air New Zealand","Excellent  10"
3523196,170,"Air New Zealand","8"
3523181,128,"Emirates","Excellent  10"
3523197,176,"Emirates","8"
3503551,136,"Singapore Airlines","8"
3503527,117,"JetStar","Excellent  10"
3523697,173,"Air New Zealand","9"
3523224,112,"Air New Zealand","8"
3523228,172,"Air New Zealand","7"
3523209,124,"Air New Zealand","9"
3523225,131,"Another airline",NA
3523717,120,"Air New Zealand","Excellent  10"
3523729,169,"Air New Zealand","Excellent  10"
3523773,157,"Cathay Pacific","9"
3523701,149,"China Southern","Excellent  10"
3523677,127,"Air New Zealand","Excellent  10"
3523232,114,"Another airline",NA
3523221,110,"Air New Zealand","9"
3523236,104,"Air New Zealand","Excellent  10"
3523713,105,"Air New Zealand","4"
3523277,110,"Air New Zealand","8"
3523721,169,"Cathay Pacific","7"
3503567,123,"Air New Zealand","7"
3523753,129,"Emirates","9"
3523229,145,"Air New Zealand","7"
3523258,192,"Emirates","9"
3523257,108,"Emirates","Excellent  10"
3523809,117,"British Airways","9"
3523325,117,"Air New Zealand","8"
3523801,106,"China Southern","7"
3523262,173,"Another airline",NA
3523266,156,"Emirates","8"
3523373,288,"Emirates","9"
3503571,157,"Another airline",NA
3523749,111,"Air New Zealand","8"
3503583,113,"Air New Zealand","Excellent  10"
3523164,180,"Emirates","5"
3523777,157,"Emirates","9"
3523309,106,"Another airline",NA
3523365,137,"Another airline",NA
3523246,110,"Qantas","Excellent  10"
3503650,160,"Singapore Airlines","9"
3503666,134,"Qantas","7"
3523286,141,"Qantas","Excellent  10"
3523825,177,"Emirates","Excellent  10"
3523302,176,"Emirates","Excellent  10"
3523305,152,"Emirates","8"
3523821,240,"China Southern","4"
3523333,179,"Emirates","9"
3503591,158,"Qantas","6"
3523785,140,"Air New Zealand","9"
3503642,160,"Singapore Airlines","8"
3503603,136,"Air New Zealand","Excellent  10"
3503579,145,"JetStar","6"
3523377,152,"Emirates","9"
3503654,123,"Air New Zealand","Excellent  10"
3523321,164,"JetStar","8"
3503678,191,"Malaysian Airlines","8"
3503619,146,"Singapore Airlines","7"
3503690,163,"Singapore Airlines","Excellent  10"
3523371,118,"Korean Air","Excellent  10"
3523869,122,"Korean Air","8"
3523805,180,"Air New Zealand","9"
3503607,124,"Air New Zealand","7"
3523813,185,"Air New Zealand","9"
3503615,132,"Air New Zealand","8"
3523817,165,"Air New Zealand","9"
3523841,125,"Air New Zealand","7"
3523845,166,"Another airline",NA
3523383,165,"Air New Zealand","Excellent  10"
3523861,211,"Air New Zealand","9"
3523388,112,"Air New Zealand","8"
3503646,147,"Singapore Airlines","9"
3523381,160,"Qantas","8"
3503682,114,"Virgin/Virgin Blue/Pacific Blue","6"
